filename,subfolder,processor_order,bitcrush_bit_depth,bitcrush_original_sr,bitcrush_processing_date,Resampling_target_rate,Resampling_processing_time,filters_filter_type,filters_low_cutoff,filters_high_cutoff,filters_order,filters_processing_date,only_codec_codec,only_codec_opus_bitrate,only_codec_mp3_bitrate,only_codec_aac_bitrate,only_codec_gsm_bitrate,only_codec_bitrate,only_codec_highpass_filter,error
ex01_default_emphasis_00066.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00172.wav,bitcrush,,12,48000,2026-09-09 06:05:01,,,,,,,,,,,,,,,
ex01_default_emphasis_00123.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00284.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00117.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00069.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00046.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_essentials_00038.wav,bitcrush,,13,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00114.wav,bitcrush,,10,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00117.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00239.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00076.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00133.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00127.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00314.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00060.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00007.wav,bitcrush,,13,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00088.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00052.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00127.wav,bitcrush,,10,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00121.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00043.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00101.wav,bitcrush,,10,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00148.wav,bitcrush,,10,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00142.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00072.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00341.wav,bitcrush,,13,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00063.wav,bitcrush,,10,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00171.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00358.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00363.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00080.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00022.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00181.wav,bitcrush,,14,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00136.wav,bitcrush,,13,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00030.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00103.wav,bitcrush,,13,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00004.wav,bitcrush,,13,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00265.wav,bitcrush,,12,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00107.wav,bitcrush,,11,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_emphasis_00010.wav,bitcrush,,10,48000,2026-09-09 06:05:02,,,,,,,,,,,,,,,
ex01_default_00359.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00350.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00021.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00069.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00163.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00330.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00294.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00006.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00223.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00311.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00200.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00085.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00179.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_essentials_00032.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00158.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00277.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00212.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00016.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00074.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00374.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00201.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00275.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00131.wav,bitcrush,,13,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00110.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00205.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00064.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00191.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00283.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00145.wav,bitcrush,,13,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex02_default_00024.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_essentials_00034.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00160.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00111.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00100.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex02_default_00023.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00226.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00111.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00198.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00023.wav,bitcrush,,13,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00078.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00252.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00033.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00360.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00071.wav,bitcrush,,13,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_essentials_00033.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00015.wav,bitcrush,,13,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00139.wav,bitcrush,,10,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00183.wav,bitcrush,,13,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00082.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex02_default_00033.wav,bitcrush,,14,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00081.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00339.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00059.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00319.wav,bitcrush,,12,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_emphasis_00079.wav,bitcrush,,11,48000,2026-09-09 06:05:03,,,,,,,,,,,,,,,
ex01_default_00081.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00125.wav,bitcrush,,10,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex02_default_00015.wav,bitcrush,,10,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00248.wav,bitcrush,,11,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00313.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00054.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00063.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00321.wav,bitcrush,,11,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00024.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00262.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00165.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00351.wav,bitcrush,,10,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00355.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00379.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00181.wav,bitcrush,,10,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00012.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00352.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00099.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00348.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00083.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00157.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00065.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00029.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00308.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00162.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00268.wav,bitcrush,,11,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_essentials_00028.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00244.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00357.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00098.wav,bitcrush,,10,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex02_default_00031.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00193.wav,bitcrush,,10,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00349.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00086.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00092.wav,bitcrush,,12,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00217.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00380.wav,bitcrush,,13,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_00003.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00186.wav,bitcrush,,14,48000,2026-09-09 06:05:04,,,,,,,,,,,,,,,
ex01_default_emphasis_00062.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00334.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00146.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex02_default_00029.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00034.wav,bitcrush,,13,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00035.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00204.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00048.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00288.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00304.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00116.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00291.wav,bitcrush,,13,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00101.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex02_default_00021.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00031.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00188.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00041.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex02_default_00001.wav,bitcrush,,13,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00088.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00306.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex02_default_00030.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00254.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00235.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00144.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00061.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00125.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00203.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00093.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00276.wav,bitcrush,,13,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00097.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00056.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00025.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00236.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00241.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00174.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00302.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00243.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00158.wav,bitcrush,,13,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00263.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00176.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00143.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00242.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00043.wav,bitcrush,,14,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00152.wav,bitcrush,,10,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00163.wav,bitcrush,,11,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00215.wav,bitcrush,,12,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_00309.wav,bitcrush,,13,48000,2026-09-09 06:05:05,,,,,,,,,,,,,,,
ex01_default_emphasis_00155.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00039.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00138.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00124.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00369.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00146.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00149.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00049.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00032.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00094.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00106.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00075.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_essentials_00039.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00020.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex02_default_00009.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00169.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_essentials_00013.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00328.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00115.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00002.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex02_default_00019.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00156.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00007.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00078.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00151.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00307.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00338.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00231.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00228.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00120.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00310.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00013.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00366.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00214.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00162.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00032.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00354.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00049.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00109.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00005.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00182.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00250.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00115.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00151.wav,bitcrush,,12,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00003.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00141.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00287.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00315.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00084.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00240.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00271.wav,bitcrush,,11,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00058.wav,bitcrush,,13,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00006.wav,bitcrush,,10,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_00292.wav,bitcrush,,14,48000,2026-09-09 06:05:06,,,,,,,,,,,,,,,
ex01_default_emphasis_00193.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00329.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00141.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex02_default_00034.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00323.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00161.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00367.wav,bitcrush,,12,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00233.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00023.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00345.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_essentials_00036.wav,bitcrush,,10,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00269.wav,bitcrush,,10,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00178.wav,bitcrush,,10,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00303.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00024.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex02_default_00006.wav,bitcrush,,13,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00014.wav,bitcrush,,12,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00036.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00055.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00113.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
